id,name,name_local,type,closed_year,continent,country,city,address,latitude,longitude,phone,services
store-lego-store-the-mills-at-jersey-gardens,LEGO® Store The Mills At Jersey Gardens,,official,,North America,USA,Elizabeth,"Jersey Gardens, 651 Kapkowski Road, #1008, Elizabeth, New Jersey 07201, USA",40.66399,-74.2107,1-908-201-3018,bam;pab
store-lego-store-at-station-park,LEGO® Store at Station Park,,official,,North America,USA,Farmington,"235 North West Promontory, Farmington, Utah 84025, USA",40.98538,-111.90624,385-758-8041,bam;pab
store-lego-store-fort-lauderdale-airport,LEGO Store Fort Lauderdale Airport,,official,,North America,USA,Fort Lauderdale,"Terminal 4, FLL Airport, Fort Lauderdale, USA",26.12231,-80.14338,,
store-lego-store-coolsprings-galleria,LEGO Store CoolSprings Galleria,,official,,North America,USA,Franklin,"1800 Galleria Blvd, Suite 2360, Franklin, Tennessee 37067, USA",35.92521,-86.86894,1 629-899-7406,bam;pab
store-lego-store-freehold-raceway-mall,LEGO® Store Freehold Raceway Mall,,official,,North America,USA,Freehold,"3710 Route 9, Unit 232, Freehold Raceway Mall, Freehold, New Jersey 07728, USA",40.26011,-74.27376,+1 (732) 756-9169,bam;pab
store-lego-store-baybrook-mall,LEGO® Store Baybrook Mall,,official,,North America,USA,Friendswood,"500 Baybrook Mall, Friendswood, Texas 77546, USA",29.5294,-95.20104,+1 (281) 612-6938,bam;pab
store-lego-store-stonebriar-center,LEGO® Store Stonebriar Center,,official,,North America,USA,Frisco,"2601 Preston Road #1222, Frisco, Texas 75034, USA",33.09916,-96.81129,+1 (972) 928-1865,bam;pab
store-lego-store-roosevelt-field-mall,LEGO® Store Roosevelt Field Mall,,official,,North America,USA,Garden City,"630 Old Country Rd, Roosevelt Field, Space 1057, Garden City, New York 11530, USA",40.73807,-73.61301,+1 516 452 5727,bam;pab
store-lego-store-arrowhead-towne-centre,LEGO® Store Arrowhead Towne Centre,,official,,North America,USA,Glendale,"7700 West Arrowhead Towne Center, Glendale, Arizona 85308, USA",33.64154,-112.22573,+1 (928) 365-8230,bam;pab
store-lego-store-glendale-galleria,LEGO® Store Glendale Galleria,,official,,North America,USA,Glendale,"2130 Glendale Galleria, Glendale, California 91210, USA",34.14694,-118.24785,+1 (818) 572-8635,bam;pab
store-lego-store-legoland-new-york-resort,LEGOLAND New York,,official,,North America,USA,Goshen,"1 Legoland Blvd, Goshen, New York 10924, USA",41.37679,-74.31192,+18454100290,bam;pab
store-lego-store-woodland-mall,LEGO® Store Woodland Mall,,official,,North America,USA,Grand Rapids,"3115 28th Street SE, space F-104, Kentwood, Michigan 49512, USA",42.96324,-85.66786,1-616-221-3726,bam;pab
store-legoland-discovery-center-dallas-fort-worth,LEGOLAND Discovery Center Dallas/Fort Worth,,official,,North America,USA,Grapevine,,32.93374,-97.07888,,
store-lego-store-the-shops-at-friendly-centre,LEGO® Store The Shops at Friendly Centre,,official,,North America,USA,Greensboro,"3334 West Friendly Ave, Suite 101, Greensboro, North Carolina 27408, USA",36.07264,-79.79198,743-209-3359,bam;pab
store-lego-store-haywood-mall,LEGO® Store Haywood Mall,,official,,North America,USA,Greenville,"700 Haywood Rd, 1016A, Greenville, South Carolina 29607, USA",34.85135,-82.39849,+1 (864) 413-7031,bam;pab
store-lego-store-nebraska-crossing,LEGO® Store Nebraska Crossing,,official,,North America,USA,Gretna,"21317 Nebraska Crossing Drive Suite E145, Gretna, Nebraska 68028, USA",41.0981,-96.25033,1-402-831-3447,bam;pab
store-lego-store-gurnee-mills,LEGO® Store Gurnee Mills,,official,,North America,USA,Gurnee,"6170 Grand Avenue #761, Gurnee Mills, Gurnee, Illinois 60031, USA",42.3703,-87.90202,+1 (847) 780-2637,bam;pab
store-lego-store-arundel-mills,LEGO® Store Arundel Mills,,official,,North America,USA,Hanover,"Arundel Mills, 7000 Arundel Mills Circle, Hanover, Maryland 21076, USA",39.15224,-76.74374,+1 (443) 586-8388,bam;minifigure_factory;pab
store-lego-store-ala-moana-centre,LEGO® Store Ala Moana Centre,,official,,North America,USA,Honolulu,"1450 Ala Moana Blvd, ALA Moana Center, Space 2032, Honolulu, Hawaii 96814, USA",21.30455,-157.85568,+1 (808) 427-7021,bam;pab
store-lego-store-houston-airport,LEGO Store Houston Airport,,official,,North America,USA,Houston,"George Bush Intercontinental Airport, Terminal D near Gate D1, 2800 N Terminal Rd, Houston, TX 77032, USA",29.75894,-95.3677,,
store-lego-store-houston-westheimer-road,LEGO® Store Houston - Westheimer Road,,official,,North America,USA,Houston,"5015 Westheimer Road, Houston, Texas 77056, USA",29.75894,-95.3677,+1 (832) 613-0024,bam;pab
store-lego-store-willowbrook-mall,LEGO® Store Willowbrook Mall,,official,,North America,USA,Houston,"1568 Willowbrook Mall, Houston, Texas 77070, USA",29.75894,-95.3677,+1 (832) 608-7590,bam;pab
store-lego-store-bridge-street-town-centre,LEGO® Store Bridge Street Town Centre,,official,,North America,USA,Huntsville,"320 The Bridge Street Northwest # E124, Huntsville, Alabama 35806, USA",34.72985,-86.5859,+1 938 218 9035,bam;pab
store-lego-store-castleton-square,LEGO® Store Castleton Square,,official,,North America,USA,Indianapolis,"6020 E 82nd St, Indianapolis, Indiana 46250, USA",39.76833,-86.15835,+1 (463) 303-5261,bam;pab
store-lego-store-st-john-s-town-centre,LEGO® Store St John's Town Centre,,official,,North America,USA,Jacksonville,"4764 River City Dr, Suite 100, Jacksonville, Florida 32246, USA",30.32622,-81.65792,+1 (904) 579-8726,bam;pab
store-lego-store-kansas-city-airport,LEGO® Store Kansas City Airport,,official,,North America,USA,Kansas City,"Kansas City International Airport, New Single Terminal, 1 Kansas City Blvd, Kansas City, MO 64153, USA",39.1001,-94.57814,,
store-legoland-discovery-center-kansas-city,LEGOLAND Discovery Center Kansas City,,official,,North America,USA,Kansas City,,39.1001,-94.57814,,
store-lego-store-king-of-prussia-mall,LEGO® Store King Of Prussia Mall,,official,,North America,USA,King of Prussia,"160 North Gulph Road, SPACE 1308A, King of Prussia, Pennsylvania 19406, USA",40.08512,-75.38881,+1 (610) 502-8868,bam;pab
store-lego-store-smith-haven-mall,LEGO® Store Smith Haven Mall,,official,,North America,USA,Lake Grove,"518 Smith Haven Mall Space E08B, Lake Grove, New York 11755, USA",40.85288,-73.11511,+1 (631) 485-8029,bam;pab
store-lego-store-colorado-mills,LEGO® Store Colorado Mills,,official,,North America,USA,Lakewood,"14500 W Colfax Ave, Lakewood, Colorado 80401, USA",39.70857,-105.08467,+1 (983) 203-7578,bam;minifigure_factory;pab
store-lego-store-downtown-summerlin,LEGO® Store Downtown Summerlin,,official,,North America,USA,Las Vegas,"1955 Festival Plaza Dr, Suite 160, Las Vegas, Nevada 89135, USA",36.16743,-115.14841,1-725-257-4104,bam;pab
store-lego-store-las-vegas-fashion-show-mall,LEGO® Store Las Vegas - Fashion Show Mall,,official,,North America,USA,Las Vegas,"3200 South Las Vegas Boulevard #1520, Las Vegas, Nevada 89109, USA",36.16743,-115.14841,+1 (725) 209-7102,bam;pab
store-lego-store-sugarloaf-mills,LEGO® Store Sugarloaf Mills,,official,,North America,USA,Lawrenceville,"5900 Sugarloaf Parkway, Lawrenceville, Georgia 30043, USA",33.95664,-83.98901,+1 (770) 697-7041,bam;pab
store-lego-store-town-center-crossing,LEGO® Store Town Center Crossing,,official,,North America,USA,Leawood,"4411 W 119th Street, Suite A133, Leawood, Kansas 66209, USA",38.96667,-94.6169,+1-913-358-5131,
store-lego-store-fritz-farm,LEGO Store Fritz Farm,,official,,North America,USA,Lexington,,38.04641,-84.49704,,
store-lego-store-promenade-at-chenal,LEGO® Store Promenade at Chenal,,official,,North America,USA,Little Rock,"17809 Chenal Parkway, Suite G-103, Little Rock, Arkansas 72223, USA",34.74651,-92.28963,1-501-250-2162,
store-lego-store-park-meadows,LEGO® Store Park Meadows,,official,,North America,USA,Lone Tree,"8401 Park Meadows Center Dr Ste 1225, Lone Tree, Colorado 80124, USA",39.53642,-104.90415,+1 (720) 703-9091,bam;pab
store-lego-store-los-angeles-airport-lax,LEGO Store Los Angeles Airport - LAX,,official,,North America,USA,Los Angeles,"Los Angeles International Airport, West Gates, Tom Bradley International Terminal, 380 World Way, Los Angeles, CA 90045, USA",34.05369,-118.24277,,
store-lego-store-century-city-mall,LEGO® Store Century City Mall,,official,,North America,USA,Los Angeles,"10250 Santa Monica Blvd Space 2970, Los Angeles, California 90067, USA",34.05369,-118.24277,+1 (213) 510-0170,bam;pab
store-lego-store-oxmoor-centre,LEGO® Store Oxmoor Centre,,official,,North America,USA,Louisville,"7900 Shelbyville Rd, B7, Louisville, Kentucky 40222, USA",38.25424,-85.75941,+1 502 521 3507,bam;pab
store-lego-store-alderwood,LEGO® Store Alderwood,,official,,North America,USA,Lynnwood,"3000 184th St SW, Lynnwood, Washington 98037, USA",47.82787,-122.30539,+1 (425) 549-4289,bam;pab
store-lego-store-la-plaza-mall,LEGO® Store La Plaza Mall,,official,,North America,USA,McAllen,"2200 S 10th St, R02, McAllen, Texas 78503, USA",26.20411,-98.23006,+1 (956) 303-0342,bam;pab
store-lego-store-village-at-meridian,LEGO® Store Village at Meridian,,official,,North America,USA,Meridian,"3540 E Longwing Ln, Suite 140, Meridian, Idaho 83642, USA",43.62248,-116.35134,208-974-7189,bam;pab
store-lego-store-lakeside-mall-metairie,LEGO® Store Lakeside Mall,,official,,North America,USA,Metairie,"3301 Veterans Memorial Blvd, #72, Metairie, Louisiana 70002, USA",30.00185,-90.1767,+1 (504) 445-5991,
store-lego-store-miami-international-airport-mia,LEGO Store Miami International Airport - MIA,,official,,North America,USA,Miami,"near Gate D14, Miami International Airport, Miami, USA",25.77416,-80.1936,,
store-lego-store-dadeland-mall,LEGO® Store Dadeland Mall,,official,,North America,USA,Miami,"7535 N Kendall Dr #1850, Miami, Florida 33156, USA",25.77416,-80.1936,+1 (786) 947-9416,bam;pab
store-legoland-discovery-center-san-francisco-bay-area,LEGOLAND Discovery Center San Francisco Bay Area,,official,,North America,USA,Milpitas,,37.43323,-121.89892,,
store-lego-store-ridgedale-mall,LEGO® Store Ridgedale Mall,,official,,North America,USA,Minnetonka,"12267 Wayzata Blvd, Minnetonka, Minnesota 55305, USA",44.94051,-93.46389,952-460-1485,bam;pab
store-lego-store-the-shops-at-mission-viejo,LEGO® Store The Shops At Mission Viejo,,official,,North America,USA,Mission Viejo,"555 The Shops at Mission Viejo, The Shops at Mission Viejo, Space 428b, Mission Viejo, California 92691, USA",33.59657,-117.65941,+1 (949) 401-2278,bam;pab
store-lego-store-fashion-place-mall,LEGO® Store Fashion Place Mall,,official,,North America,USA,Murray,"6191 South State Street, Murray, Utah 84107, USA",40.63575,-111.88623,+1 (801) 992-0132,bam;pab
store-lego-store-pheasant-lane-mall,LEGO® Store Pheasant Lane Mall,,official,,North America,USA,Nashua,"310 Daniel Webster Hwy Space W137, Nashua, New Hampshire 03060, USA",42.76563,-71.4677,+1 (603) 713-8657,bam;pab
store-lego-store-nashville-opry-mills-mall,LEGO® Store Nashville - Opry Mills Mall,,official,,North America,USA,Nashville,"416 Opry Mills Drive #220, Nashville, Tennessee 37214, USA",36.16228,-86.7743,+1 (629) 250-3771,bam;minifigure_factory;pab
store-lego-store-natick-mall,LEGO® Store Natick Mall,,official,,North America,USA,Natick,"1245 Worcester St, Natick Mall, Suite 2100, Natick, Massachusetts 01760, USA",42.28364,-71.347,+1 (774) 492-2261,bam;pab
store-lego-store-jfk-terminal-8,LEGO Store JFK Terminal 8,,official,,North America,USA,New York,"JFK International Airport, Terminal 8, Queens, NY 11430, USA",40.71273,-74.00602,,
store-lego-store-laguardia-airport-lga,LEGO Store LaGuardia Airport - LGA,,official,,North America,USA,New York,"LaGuardia Airport, Terminal B, Queens, NY 11371, USA",40.71273,-74.00602,,
store-lego-store-new-york-jfk-t4,LEGO Store New York JFK - T4,,official,,North America,USA,New York,"Terminal 4, JFK International Airport, New York (Queens), USA",40.71273,-74.00602,,
store-lego-store-flatiron-district,LEGO® Store Flatiron District,,official,,North America,USA,New York,"200 5th Ave, Flatiron District, New York, New York 10010, USA",40.71273,-74.00602,+1 (929) 323-0128,bam;pab
store-lego-store-new-york-fifth-avenue,LEGO® Store New York - Fifth Avenue,,official,,North America,USA,New York,"636 Fifth Avenue, New York, New York 10020, USA",40.71273,-74.00602,+1 (929) 493-3074,bam;minifigure_factory;mosaic_maker;pab
store-lego-store-queens-center,LEGO® Store Queens Center,,closed,2023,North America,USA,New York,"90-15 Queens Blvd, Elmhurst, New York 11373, USA",,,,
store-lego-store-rockefeller-center,LEGO® Store Rockefeller Center,,closed,2023,North America,USA,New York,"620 5th Ave, New York, New York 10020, USA",,,,
store-lego-store-staten-island-mall,LEGO® Store Staten Island Mall,,official,,North America,USA,New York,"2655 Richmond Avenue #1285, New York, New York 10314, USA",40.58346,-74.1496,+1 (929) 224-1235,bam;pab
store-lego-store-new-ark-airport,LEGO Store New Ark Airport,,official,,North America,USA,Newark,"Terminal A, Newark Liberty International Airport, Newark, USA",40.73566,-74.17237,,
store-lego-store-christiana-mall-new,LEGO® Store Christiana Mall,,official,,North America,USA,Newark,"132 Christiana Mall #1547, Newark, Delaware 19702, USA",39.67842,-75.65291,+1 (302) 496-6605,bam;pab
store-lego-store-penn-square-mall,LEGO® Store Penn Square Mall,,official,,North America,USA,Oklahoma City,"1901 Northwest Expressway #1058B, Oklahoma City, Oklahoma 73118, USA",35.47299,-97.51705,+1 (405) 724-4281,bam;pab
store-lego-store-ontario-mills,LEGO® Store Ontario Mills,,official,,North America,USA,Ontario,"1 Mills Circle, Ontario, California 91764, USA",34.06585,-117.64843,+1 (909) 563-9740,bam;pab
store-lego-store-university-place,LEGO® Store University Place,,official,,North America,USA,Orem,"575 E University Pkwy, Unit B33, Orem, Utah 84097, USA",40.29816,-111.69443,1-385-537-1900,bam;pab
store-lego-store-orland-square,LEGO® Store Orland Square,,official,,North America,USA,Orland Park,"732 Orland Square, Orland Square Mall, Orland Park, Illinois 60462, USA",41.63066,-87.85363,+1 (708) 675-2241,bam;pab
store-lego-store-disney-springs,LEGO® Store Disney Springs,,official,,North America,USA,Orlando,"1672 E Buena Vista Dr, Lake Buena Vista, Florida 32830, USA",28.54212,-81.37905,+1 (689) 208-3552,bam;minifigure_factory;pab
store-lego-store-oak-park-mall,LEGO® Store Oak Park Mall,,official,,North America,USA,Overland Park,,38.97425,-94.68517,,bam;pab
store-lego-store-garden-state-plaza,LEGO® Store Garden State Plaza,,official,,North America,USA,Paramus,"1 Garden State Plaza, Paramus, New Jersey 07652, USA",40.94529,-74.07359,+1 (201) 979-3570,bam;pab
store-lego-store-northshore-mall,LEGO® Store Northshore Mall,,official,,North America,USA,Peabody,"210 Andover Street #169C, Peabody, Massachusetts 01960, USA",42.52787,-70.92866,+1 (978) 587-9271,bam;pab
store-lego-travel-retail-store-philadelphia-international-airport,LEGO Travel Retail Store Philadelphia International Airport,,official,,North America,USA,Philadelphia,"B/C Connector, PHL Airport, Philadelphia, USA",39.95272,-75.16353,,
store-legoland-discovery-center-philadelphia,LEGOLAND Discovery Center Philadelphia,,official,,North America,USA,Philadelphia,,39.95272,-75.16353,,
store-lego-store-ross-park-mall,LEGO® Store Ross Park Mall,,official,,North America,USA,Pittsburgh,"1000 Ross Park Mall Dr, D04, Pittsburgh, Pennsylvania 15237, USA",40.4407,-80.00257,+1 (412) 284-9312,bam;pab
store-lego-store-stoneridge-mall,LEGO® Store Stoneridge Mall,,official,,North America,USA,Pleasanton,"1444 Stoneridge Mall, Space D117A, Pleasanton, California 94588, USA",37.66243,-121.87468,+1 (925) 351-0933,bam;pab
store-lego-store-washington-square,LEGO® Store Washington Square,,official,,North America,USA,Portland,"9410 Southwest Washington Square Road, Tigard, Oregon 97223, USA",45.52025,-122.67419,+1 (971) 462-2300,bam;pab
store-lego-store-providence-place,LEGO® Store Providence Place,,official,,North America,USA,Providence,"97 Providence Place #3165, Providence, Rhode Island 02903, USA",41.82399,-71.41283,+1 (401) 381-7137,bam;pab
store-lego-store-crabtree-valley-mall,LEGO® Store Crabtree Valley Mall,,official,,North America,USA,Raleigh,"4325 Glenwood Ave Ste 1078, Raleigh, North Carolina 27612, USA",35.7804,-78.6391,+1 (984) 263-2766,bam;pab
store-lego-store-short-pump-town-center,LEGO® Store Short Pump Town Center,,official,,North America,USA,Richmond,"11800 W Broad St, 23233 – Suite #1234, Richmond, Virginia 23233, USA",37.53851,-77.43428,804-583-2874,bam;pab
store-lego-store-renaissance-at-colony-park,LEGO Store Renaissance at Colony Park,,official,,North America,USA,Ridgeland,,32.42848,-90.13231,,
store-lego-store-pinnacle-hills,LEGO® Store Pinnacle Hills,,official,,North America,USA,Rogers,"2203 S Promenade Blvd Suite 8135, Rogers, Arkansas 72758, USA",36.33486,-94.11938,1-479-405-6640,bam;pab
store-lego-store-westfield-galleria-at-roseville,LEGO® Store Westfield Galleria At Roseville,,official,,North America,USA,Roseville,"1151 Galleria Blvd, #116, Roseville, California 95678, USA",38.75212,-121.28801,+1 (916) 535-8378,bam;pab
store-lego-store-arden-fair-mall,LEGO® Store Arden Fair Mall,,closed,2019,North America,USA,Sacramento,,,,,
store-lego-travel-retail-store-salt-lake-city-international-airport,LEGO Travel Retail Store Salt Lake City International Airport,,official,,North America,USA,Salt Lake City,"Salt Lake City International Airport (SLC), Salt Lake City, USA",40.79007,-111.9799,,
store-lego-store-la-cantera,LEGO® Store La Cantera,,official,,North America,USA,San Antonio,"15900 La Cantera Parkway, Suite 8865, San Antonio, Texas 78256, USA",29.4246,-98.49514,830-241-1036,bam;pab
store-lego-store-san-antonio-north-star-mall,LEGO® Store San Antonio - North Star Mall,,official,,North America,USA,San Antonio,"7400 San Pedro Ave, San Antonio, Texas 78216, USA",29.4246,-98.49514,+1 (726) 256-6874,bam;pab
store-legoland-discovery-center-san-antonio,LEGOLAND Discovery Center San Antonio,,official,,North America,USA,San Antonio,,29.4246,-98.49514,,
store-lego-store-san-diego-fashion-valley,LEGO® Store San Diego - Fashion Valley,,official,,North America,USA,San Diego,"Fashion Valley, 7007 Friars Road, San Diego, California 92108, USA",32.71742,-117.16277,+1 (858) 264-1682,bam;pab
store-lego-store-utc-mall,LEGO® Store UTC Mall,,official,,North America,USA,San Diego,"4545 La Jolla Village Drive, San Diego, California 92122, USA",32.71742,-117.16277,+1 (858) 225-3922,bam;pab
